screen_name,Year,Month,Date,text,likes,replies,retweets
jessiereport,2018,11,27,"It's #GivingTuesday & what better way to give than by supporting #OpenGov, #FOIA & transparency! Because of generous donations, I have the chance to work on great projects @MuckRock with fantastic people. Support our work & future projects!https://www.muckrock.com/news/archives/2018/nov/27/giving-tuesday-giving-newsday/Â â€¦",1,0,2
JacobseNatalie,2018,11,27,"On this #GivingTuesday, I want to tout a remarkable org that was there for me as a journalist when my #FOIA requests were denied. @rcfp protects journalistsâ€™ rights as they report the truth. Support their work, press freedom, & the 1st Amendment:http://RCFP.org/donateÂ",8,0,6
resentfultweet,2018,11,27,"Holy crap - This totally snuck up on me, but MuckRock hit *three million* (and counting) pages released through #FOIA this week. We celebrated our *two millionth* page less than six months ago. pic.twitter.com/OJj2X1FnSp",17,1,5
TheScottHodes,2018,11,27,Ideas for FOIA Oversight - FOIA Guidance (Still no Updates to FOIA Guide by DOJ) https://thefoiablog.typepad.com/the_foia_blog/2018/11/ideas-for-foia-oversight-foia-guidance.htmlÂ â€¦ #FOIA,1,0,0
MuckRock,2018,11,27,Support MuckRock's #journalism - such @_blip_'s ongoing investigation of the privatization of the #prison industry and @jessiereport's reporting on state #FOIA laws - with a donation this #GivingTuesday https://buff.ly/2BzNgtQÂ #GivingNewsDaypic.twitter.com/OIttkaLcZi,6,0,0
Lexipol,2018,11,27,Youâ€™ve been served with a public records request. Do you know what information you must provide? What can be redacted? http://bit.ly/2DNOEuoÂ #police #FOIA pic.twitter.com/zts52AALDX,1,0,1
JasonLeopold,2018,11,27,"My pal @_rshapiro and @PropOTP have done important #FOIA work this year, prying loose a wide range of documents from govt agencies related to Mar-a-Lago, Proud Boys and more.
 
 Support them. #GivingTuesdayhttps://propertyofthepeople.org/donate/Â",27,2,16
MuckRock,2018,11,27,Support an informed democracy: #NewsMatch will double your donation to MuckRock https://buff.ly/2AqwUSEÂ #FOIA #journalism #GivingTuesdaypic.twitter.com/HLsevLDj6T,0,0,0
PRBResCouncil,2018,11,27,"It's a full week of #wyleg committee meetings for us. On today's agenda, consideration of a new bill that will improve government transparency and help Wyomingites break through the maze to access their #publicrecords. http://bit.ly/2SaenkSÂ #FOIA #Wyoming #WyPolpic.twitter.com/sSuAtdmaDB",0,0,0
DanNovack,2018,11,27,Great use of #FOIA by @SierraClub.https://twitter.com/thedailybeast/status/1067397659919638528Â â€¦,17,1,5
NBC10_Katie,2018,11,27,LOL so true! #FOIA #reporterlifehttps://twitter.com/resentfultweet/status/1067159558701772800Â â€¦,1,1,1
theseanze,2018,11,27,#FOIA at it again https://twitter.com/samstein/status/1067407264259207169Â â€¦,1,0,0
brettdl,2018,11,27,"In a big #journalism no-no, @EPA's #ScottPruit's team chose many of the topics their boss was asked on @foxandfriends in attempt to avoid hard questions, according to a @dailybeast report. He was also offered pre-interviews. #FOIA #FreePress #newshttps://thebea.st/2RnGo8IÂ",1,0,0
PropOTP,2018,11,27,"This #GivingTuesday, give Trump & the alt-right something to cry about by giving to @PropOTP. We're all in this together. #FOIA https://propertyofthepeople.org/donate/Â",9,1,5
brettdl,2018,11,27,"Border agents holding a gender reveal party started the 47,000-acre Sawmill fire in Arizona's Santa Rita Mountain area in 2017. Then they ran away. The @TucsonStar had to file a #FOIA request to get the video. #FreePress #news https://bit.ly/2rfVYrzÂ",0,0,0
HMNorthey,2018,11,27,"ICYMI: One of the stranger energy stories Iâ€™ve written. Rick Perry, the head of Trumpâ€™s DOE, got pranked last year. #FOIA docs show how the â€˜Jerky Boys of Russiaâ€™ scored the interview --> Some interesting and oddball tidbits to follow.. (Open link) https://www.eenews.net/stories/1060107355Â â€¦",4,1,5
opengovva,2018,11,27,"#VCOG daily #access news, 11/27/18: #GivingTuesday, lethal injection drugs; open carry & meetings; cc spending #opengov #FOIA #transparency https://www.opengovva.org/transparency-news-112718Â â€¦",0,0,1
MuckRock,2018,11,27,"This #GivingTuesday, support transparency with a gift that goes twice as far https://buff.ly/2ABsx7BÂ by @morisy #GivingNewsDay #FOIA pic.twitter.com/G0A1ckt7jh",2,0,2
FOIAFile,2018,11,27,FOIA fact: FOIA authorizes prevailing party attorneyâ€™s fees. #FOIA #litigation #OpenGovernment,0,0,0
RegioneLazio,2018,11,27,#Foia facciamo una verifica e rispondiamo nel dettaglio,0,1,0
rlutz2013,2018,11,27,Now that I have to do a #FOIA this tweet is hilarious https://twitter.com/resentfultweet/status/1067159558701772800Â â€¦,0,0,0
PureGenieUS,2018,11,27,#FOIA https://twitter.com/resentfultweet/status/1067159558701772800Â â€¦,0,0,0
bfurey17,2018,11,27,Five year #FOIA investigation of #BLMWHB reveals the calloused attitude toward our protected #wildhorses & an agency wracked by #fraud. Taxpayers unite! @CBSDFW @frontlinepbs @YahooNews #Yes2SAFE http://wildhorsefreedomfederation.org/white-paper/Â pic.twitter.com/ziuhCjPf4P,0,0,1
K_interarma,2018,11,27,"Welcome to #GivingTuesday2018, where I suggest to support the organisation kind and insane enough to have me on their board. @PropOTP releases documents through #FOIA and we are concentrating our efforts on extremism and terrorism assessments - link below! https://twitter.com/_rshapiro/status/1067283279143784448Â â€¦",2,2,1
_rshapiro,2018,11,27,"This #GivingTuesday, give Trump & the alt-right something to cry about by giving to @PropOTP. Every dollar donated makes a difference and helps further our critical mission. #FOIA https://propertyofthepeople.org/donate/Â",7,0,2
Bmore_history,2018,11,27,"Remember when @CommishKDavis asked the @FBI to investigate the murder of Det. Suiter? Remember when the FBI contributed to $215,000 reward? The FBI doesn't and demanded further proof of Suiter's death. #FOIA pic.twitter.com/XKfSMX47dP",1,1,0
TXTrumpette89,2018,11,27,"Oct 9, 2018 #FOIA request to FBI seeking following records: All recs concerning any/all mtgs btwn frmer FBI general counsel James Baker & 1(+) attorneys frm Perkins Coie, the DNC's private law firm during 2016 @JudicialWatch http://www.judicialwatch.org/wp-content/uploads/2018/11/JW-v.-DOJ-Perkins-Coie-complaint-02617.pdfÂ â€¦",0,0,0
pmingram,2018,11,27,Well hell. @deahq responded to my #FOIA and the @USPS appears to have lost it.,0,0,0
MuckRock,2018,11,27,"To get some #immigration-related records, #FOIA is the only option - Browse MuckRockâ€™s existing requests and our list of other helpful resources https://buff.ly/2AqZ1kLÂ pic.twitter.com/gis71kHxbN",4,0,2
MuckRock,2018,11,27,Support an informed democracy: #NewsMatch will double your donation to MuckRock https://buff.ly/2KyJ0xDÂ #FOIA #journalismpic.twitter.com/DFl0NWJJiC,0,0,1
MarkSZaidEsq,2018,11,27,"@WWIPhD, is that from our #FOIA lawsuit?",5,1,0
IQ_under_rated,2018,11,27,"Dont worry, I'll be filing my appeal before the week over...#FOIA",0,0,0
darciegmoran,2018,11,27,Iâ€™m allergic to weak-willed men and improper #FOIA applications. https://twitter.com/resentfultweet/status/1067159558701772800Â â€¦,2,0,0
beltwayhumor,2018,11,27,Literally ALWAYS down for a #FOIA joke.,13,1,1
JasonLeopold,2018,11,27,Oh yay! The Defense Intellgence Agency is close to processing my #FOIA request from 2012 and 2014 pic.twitter.com/zFSGJ2c2wa,33,1,8
pebonilla,2018,11,27,"Three cheers for #FOIA, thanks to which we now have the video of a border agentâ€™s gender reveal explosion that ended up burning 47,000 acres of land https://tucson.com/news/local/video-shows-explosion-at-border-agent-s-gender-reveal-party/article_8bdd526a-f1bc-11e8-ae15-73c74c343664.htmlÂ â€¦pic.twitter.com/V71v2Zg1Ck",1051,57,640
PearlzJam,2018,11,26,"Without @JudicialWatch, who would be filing all of these successfully-gained #FOIAâ€™s?! 
 
 Well, we do have loads of stale & unheeded Congressional subpoenas flying all over DC. And bureaucrats like Comey DICTATING to Congress how & where heâ€™ll be Qâ€™d. https://twitter.com/JudicialWatch/status/1067145970901819392Â â€¦",0,0,0
HopeSalinger,2018,11,26,This FISA abuse is more treasonous than Watergate. FISAgate is Watergate on crack. #Assange #Wikileaks #FISAgate #FOIA #FBI #GivingTuesday2018,5,0,3
JCB_Journo,2018,11,26,"Today I got a #FOIA back in FOUR business days. They gave me everything I asked for. It felt weird. (S/O to @ChicagoDOB )
 
 Is this what government transparency looks like? pic.twitter.com/jFm7lY2hfR",23,1,3
resentfultweet,2018,11,26,"You joke, but this is an actual improperly redacted #FOIA response regarding a DHS employee in blackface. pic.twitter.com/xN0WpyoFyi",182,15,17
arobingoestweet,2018,11,26,I feel very attacked. #FOIA #journalismhttps://twitter.com/resentfultweet/status/1067159558701772800Â â€¦,2,0,0
toxicreverend,2018,11,26,"@sexysportsfan In simple terms
 Search 
 sex hormones perfluoroalkyl substances 
 
 Example:
 
 evaluate the interactions between polyfluoroalkyl substances (PFASs) and reproductive hormones https://www.nature.com/articles/s41598-017-01140-5Â â€¦ 
 
 Trump Whitehouse cover up exposed by #FOIA
 https://www.ucsusa.org/fa18-advancesÂ",0,0,0
MuckRock,2018,11,26,Why do Massachusetts law enforcement agencies find it so hard to follow Massachusetts public records laws? https://buff.ly/2TNdLDeÂ #FOIA #mapolipic.twitter.com/DULPM8z6JC,2,0,1
nextrequest,2018,11,26,Changing laws with a GitHub pull request via @joshdata @arstechnica #foia #govtech #civictechhttp://bit.ly/2zt4qYWÂ,3,0,4
MuckRock,2018,11,26,Miss #RedactedFriday? You can still save 10% on #FOIA-themed gear for the holidays all through #CyberMonday https://buff.ly/2An4jO8Â pic.twitter.com/mWTZlKf9WK,5,0,4
toxicreverend,2018,11,26,"Monika, At this point, I doubt that I'll be too surprised about Trump & his bs
 Example:
 UCS reveals another Whitehouse cover up { with a #FOIA request }
 
 UCS Helps Expose Threat Posed by Toxic Compounds
 https://www.ucsusa.org/fa18-advancesÂ",0,1,0
MuckRock,2018,11,26,Looking for a master's class in transparency? We've compiled all of a #FOIA tips and tricks into one project page: https://buff.ly/2RaSVfmÂ pic.twitter.com/RuAmbZGzl9,2,0,1
Allie_Kite,2018,11,26,Pack it up; this internet joke is over. This tweet won. #FOIA @JournalistsLike (h/t @mirandardavis)https://twitter.com/resentfultweet/status/1067159558701772800Â â€¦,27,0,1
OregonVacTruth,2018,11,26,"Anti-vaccine activists why not call us a group of concerned parents/Citizens?
 
 The term anti-Vaccine is used in a derogatory way to dehumanize and discredit us as individuals. #FOIA https://www.facebook.com/OregoniansForVaccineTruthAndHealthcareChoice/posts/1939975092790209Â â€¦",0,0,0
resentfultweet,2018,11,26,"Ladies, if he:
 - â–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆ
 - â–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆ
 - â–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆ
 - â–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆâ–ˆ
 Heâ€™s not your man. He's a #FOIA response.",26233,103,4104
HMNorthey,2018,11,26,"No translator, little external coordination &/or vetting --> #FOIA docs reveal how the 'Jerky Boys of Russia' got through to Energy Secretary for a 20-min. call last summer to chat about fuel from pig poop, coal and the Paris climate accord https://www.eenews.net/stories/1060107355Â â€¦",3,0,3
NSArchive,2018,11,26,"""Some police departments, turning to a designation thatâ€™s supposed to be used sparingly, make it seem as though theyâ€™ve solved a significant number of rape cases when they have simply closed them"" #FOIA https://www.propublica.org/article/when-it-comes-to-rape-just-because-a-case-is-cleared-does-not-mean-solved?utm_content=buffer13512&utm_medium=social&utm_source=facebook&utm_campaign=bufferÂ â€¦",12,1,16
EENewsUpdates,2018,11,26,"""Why on earth are you having the secretary on a call with another country without a translator?""
 Behind the scenes of DOE after two pranksters scored an interview with Energy Secretary Rick Perry last year. #FOIA
 https://www.eenews.net/stories/1060107355Â â€¦",7,0,7
007_delic,2018,11,26,"Imate teÅ¾ave z medicinskim pripomoÄkom?
 
 Preverite, ali je @AgencijaJAZMP v zvezi z njim prejela kakÅ¡no varnostno obvestilo (2015-2017). Za vas smo iz pdf-jev postrgali podatke. Osvobodili smo jih spon birokratizma! 
 #ImplantFiles #OperacijaVsadki #FOIA https://twitter.com/_ostro_/status/1067040276131196928Â â€¦",11,0,12
drpolitix,2018,11,26,"Freedom of information requests strike again: #FOIA #transparency ""Breast implants study reveals serious safety concerns""https://www.theguardian.com/society/2018/nov/26/breast-implants-study-reveals-serious-safety-concerns?CMP=Share_AndroidApp_TweetÂ â€¦",2,0,0
JasonLeopold,2018,11,26,"Putin's deceased media czar, Mikhail Lesin, proposed starting a 24 hour news channel--Russia's CNN--that became Russia Today (later RT). Here's a portion of a 2003 State Dept cable I obtained via #FOIA
 https://twitter.com/realDonaldTrump/status/1067142819008122885Â â€¦pic.twitter.com/NIbRzOpGN7",6,0,11
jeremyjojola,2018,11,26,"Meanwhile I'm still waiting on a #FOIA request I sent the government nearly a year ago. 
 
 https://twitter.com/jeremyjojola/status/1067148639389270016Â â€¦",42,2,13
noordungp,2018,11,26,ma...e prevedere sanzioni CERTE e di una certa rilevanza per le #PPAA che non ti rispondono a #RichiestaDiAccessoCivico? perchÃ© il cittadino deve farsi carico di un ricorso al #TAR per una risposta alla quale dovrebbe avere diritto? #FOIA https://twitter.com/piegiuliano/status/1067120773331062785Â â€¦,1,0,0
NFOIC,2018,11,26,"Unanimous vote by the Ann Arbor City Council to disclose info regarding where lead materials have been used in city's water system.via @michigandaily #FOIA #munigov #transparency @A2GOV
 https://www.michigandaily.com/section/ann-arbor/city-council-provide-lead-water-pipe-information-after-foia-requestÂ â€¦",0,0,1
MuckRock,2018,11,26,Miss #RedactedFriday? You can still save 10% on #FOIA-themed gear for the holidays all through #CyberMonday https://buff.ly/2SblwBiÂ pic.twitter.com/UIawJwFxPm,1,0,0
FreeJeremyNet,2018,11,26,â€œFiled new #FOIA requests against the BOP for SIS files and information on FCI Milanâ€™s Residential Drug & Alcohol Program.â€ - Jeremy Hammond #FreeJeremy #JeremyIn140pic.twitter.com/B289WuFNgu,12,4,11
MuckRock,2018,11,26,"One of questions weâ€™re most frequently asked at MuckRock is how to request the #FBIâ€™s files on an individual. To help clear up the process, weâ€™ve compiled this simple flowchart to make sure you have everything you need before you file that #FOIA https://buff.ly/2BxDW9VÂ pic.twitter.com/1dqYm8LjI9",2,0,2
MuckRock,2018,11,26,"Some of the #AmazonHQ2 finalist cities, such as #Chicago, are still fighting to keep their unsuccessful bids secret, while others, like #Pittsburgh, are just now being released https://buff.ly/2TJFu7PÂ #FOIA pic.twitter.com/NO3jNwXPgj",2,0,2
FrankFormisano,2018,11,26,Ãˆ possibile migliorare la fruibilitÃ di Open e Linked Data? http://www.ingenium-magazine.it/e-possibile-migliorare-la-fruibilita-di-open-e-linked-data?shareÂ â€¦ via @IngeniumTw #opendata #foia #Governance,0,0,2
MuckRock,2018,11,26,#Kentucky state records requesters should submit #FOIA requests the old-fashioned way https://buff.ly/2TL4SKvÂ pic.twitter.com/x0mvf41uIG,0,0,0
MuckRock,2018,11,26,Miss #RedactedFriday? You can still save 10% on #FOIA-themed gear for the holidays all through #CyberMonday https://buff.ly/2Amua8LÂ pic.twitter.com/78INNUbDID,2,0,1
a_marshall_plan,2018,11,26,"Very honored to have talked to one of my all-time favorite podcasts, @planetmoney, about #FOIA & the importance of access to public records. Check out their latest episode on mugshots! https://www.npr.org/sections/money/2018/11/23/670149449/episode-878-mugshots-for-saleÂ â€¦",24,2,7
MuckRock,2018,11,26,#Virginiaâ€™s #Trump Winery inspections are a $38 empty glass https://buff.ly/2DUiAG8Â #FOIA pic.twitter.com/p3jbljXSYW,1,1,0
NSArchive,2018,11,26,"Census Bureau releases some docs on 2020 census questions, including RE citizenship and sexual orientation and gender identity #FOIA https://www.census.gov/about/policies/foia/foia_library/frequently_requested_records/2020-questions-discussions.htmlÂ â€¦",3,0,2
bartonlorimor,2018,11,26,"This is freaking cool (in the nerdiest way possible): @MuckRock is calling on volunteers to help categorize former Secretary of Defense Donald Rumsfeld's ""snowflakes."" #OpenGov #FOIA https://www.muckrock.com/assignment/help-explore-donald-rumsfelds-snowflakes-30/form/Â â€¦",0,0,0
MuckRock,2018,11,26,"MuckRock Release Notes: Getting better at catching #FOIA portals, autodownloading of Dropbox links https://buff.ly/2DWJXiZÂ by @morisy #GovTechpic.twitter.com/sHYKBVBgXj",0,0,0
PAPR_SC,2018,11,26,Please remember PAPR tomorrow as you support your favorite nonprofits! We couldnâ€™t do any of our work without your support! #FOIA #GivingTuesday https://www.paypal.com/donate/?token=RUcrW99c5q1H4y1iwQ5dBFLUnvgoEN_vsJXUDbIeOfWnLCdkwlIzvBrNzn2UndaXA6kN3W&country.x=US&locale.x=USÂ â€¦pic.twitter.com/JmpHnyaPVU,1,1,1
MuckRock,2018,11,26,#Kentucky state records requesters should submit #FOIA requests the old-fashioned way https://buff.ly/2PGVetUÂ pic.twitter.com/XF3e6LM1c0,1,0,0
FOIAFile,2018,11,26,FOIA Fact: when sued over FOIA the Government must respond within 30 days versus the normal for 60 days for other types of cases. #foia #OpenGovernment #litigation,0,0,0
FarmFairyCrafts,2018,11,26,"Our #FOIA Project is Not About Any One Professor; Rather, itâ€™s About How Agrichemical & Food Companies Deceive Us. http://bit.ly/1Ol9rBPÂ",0,0,0
opengovva,2018,11,26,"#VCOG daily #access news, 11/26/18: fair reporting privilege; especially staggering #FOIA #transparency #opengov https://www.opengovva.org/transparency-news-112618Â â€¦",0,0,0
bfurey17,2018,11,26,Five year #FOIA investigation of #BLMWHB reveals the calloused attitude toward our protected #wildhorses & an agency wracked by #fraud. Taxpayers unite! @CBSDFW @frontlinepbs @YahooNews #Yes2SAFE http://wildhorsefreedomfederation.org/white-paper/Â pic.twitter.com/ziuhCjPf4P,0,0,1
MickWoof,2018,11,26,"But her Emails! But her Emails! But her Emails! But her Emails! But her Emails! But her Emails! But her Emails! But her Emails! But her Emails! But her Emails! Not Hillary, @Ivankatrump @Ivankatrump @Ivankatrump @Ivankatrump! #FOIA Demand they be released.",1,1,1
MuckRock,2018,11,26,#FBIâ€™s new #FOIA portal comes with same old duplication costs https://buff.ly/2A943lIÂ pic.twitter.com/sNugxtdhwH,1,0,0
MuckRock,2018,11,26,How's our â–ˆâ–ˆâ–ˆâ–ˆ?: Take the MuckRock reader survey https://buff.ly/2R4GoKCÂ #FOIA pic.twitter.com/XHDPbkRcKq,0,0,0
MuckRock,2018,11,26,Why do Massachusetts law enforcement agencies find it so hard to follow Massachusetts public records laws? https://buff.ly/2KpQy5YÂ #FOIA #mapolipic.twitter.com/BWFh96kH6c,2,0,4
MuckRock,2018,11,26,The #FBI protects Supermanâ€™s secret identity from #FOIA https://buff.ly/2DSAEk3Â pic.twitter.com/YHRtbbT7qV,3,0,0
MuckRock,2018,11,26,"File in style with the MuckRock classic hoodie, now back in stock at our Swag Store https://buff.ly/2TtjHkRÂ #FOIA pic.twitter.com/nbj371r3uP",1,0,0
BourgaizeGail,2018,11,26,"Sorry #PuebloSinFronteras #PeopleWithoutBorders we're full. 
 
 We have 10s of 1000s illegals from the US al;ready.
 
 At least 1000 in Hotels now and they're trashing them.
 
 Hotels sending repair bills to Federal Gov't for taxpayers.
 #FOIA https://twitter.com/ESMcIntyre/status/1066207928313507840Â â€¦",5,2,3
RubensHerzog,2018,11,26,"Bolsonaro detona Corinthians ao dar parabÃ©ns pela vitÃ³ria do Palmeiras.
 #faxista #foia pic.twitter.com/ltTNNpJPWt",0,0,0
Campus_Tech,2018,12,6,Department of Education Ranked in Top 10 of #FOIA Lawsuits http://ow.ly/4wqr30mTm9SÂ #edu #campustech,0,0,0
InAquaSanitas_,2018,12,6,Wow. Judge lambasted Hillary Clinton. #ClintonFoundation #FirstAmendment #FOIA https://twitter.com/JudicialWatch/status/1070816298693771264Â â€¦,0,0,0
JasonLeopold,2018,12,6,"A Border Patrol Media Officer Had To Remind His Agency Not To Describe Immigrants As #CatchOfTheDay
 https://www.buzzfeednews.com/article/adolfoflores/border-patrol-catchoftheday-dignity-emailÂ â€¦
 @aflores
 
 Docs obtained via #FOIA by @weareoversight and provided to @BuzzFeedNews",40,5,47
galanp02,2018,12,6,New: Form SD 534 ZENITH BOW Cover Sheet. Only took them a year. #FOIA pic.twitter.com/K1VrOpgFLv,0,0,0
NuclearAnthro,2018,12,6,"If you were wondering how things go with new batch of #FOIA requests...
 
 ...Iâ€™ve never seen this before. And right when I was in middle of my polite but firm response. 
 
 I think someone accidentally hit â€œreply allâ€ & theyâ€™re gonna say same BS but officially later. 
 
 #PhDLifepic.twitter.com/4GU8FofKHa",8,1,0
MuckRock,2018,12,6,What ever happened to that State Department #FOIA from Hell? https://buff.ly/2RyL8ZaÂ pic.twitter.com/hl6qyNkEcv,0,0,0
sedwardstea,2018,12,6,"BREAKING: Federal Court Orders Discovery Plan in 10 Days Whether Hillaryâ€™s Private Server an Intentional Attempt to Evade #FOIA http://bit.ly/2RDR6YBÂ 
 DOJ & State Dept blasted 
 Public has right to know the truth
 #ClintonCrimeFamily #hillarysemails 
 TY @JudicialWatch #MAGApic.twitter.com/AS3QF1OBV5",58,6,73
ExtraEbe007,2018,12,6,BREAKING: Federal Court Orders Discovery Plan in 10 Days Whether #Hillary's Private Server an Intentional Attempt to Evade #FOIA https://www.thegatewaypundit.com/2018/12/breaking-federal-court-orders-discovery-plan-in-10-days-whether-hillarys-private-server-an-intentional-attempt-to-evade-foia/Â â€¦ via @gatewaypundit #Clinton,1,0,0
a_marshall_plan,2018,12,6,"""...At worst, career employees in the State and Justice Departments colluded to scuttle public scrutiny of Clinton, skirt FOIA, and hoodwink this Court.""
 
 ""The current Justice Department made things worse."" 
 
 #FOIA https://twitter.com/ZoeTillman/status/1070768423070851078Â â€¦",1,1,1
resentfultweet,2018,12,6,"Digging through old #FOIA requests, I discovered this police report describing an egging that I found hilarious for some reason. pic.twitter.com/AgdxO8874w",0,0,0
mcculloughirvin,2018,12,6,"The @GovAcctProj obtained the internal, staff-level freakout emails after Pruitt proposed red team/blue team climate change idea. All thanks to a #FOIA suit! https://www.thedailybeast.com/emails-epa-staffers-freaked-when-pruitt-tried-to-stage-climate-change-debate?source=articles&via=rssÂ â€¦",0,0,0
DCOGC,2018,12,6,Allegations in #whistleblower lawsuit provides insight into #FOIA processing and practices at controversial DC agency: https://www.dcogc.org/node/4962Â,3,0,3
MuckRock,2018,12,6,Are their agencies within the #Trump Administration that aren't getting the scrutiny they deserve? Let @PaulGottinger know for our latest crowdsourced #FOIA project: https://buff.ly/2AZrdLAÂ pic.twitter.com/ZXSeEdCZmc,0,1,2
NSArchive,2018,12,6,FOIAonline Still Broken Six Months After Disastrous Redesign #FOIA #FRINFORMSUM #FOIArounduphttps://unredacted.com/2018/12/06/foiaonline-still-broken-six-months-after-disastrous-redesign-frinformsum-12-6-2018/Â â€¦,15,1,25
kerrydougherty,2018,12,6,"Virginia Beach may have wasted as much as $700,000 in a spiteful attempt NOT to settle a legit legal case brought by one city resident. This is what passes for good government in the resort city. #VirginiaBeach #FOIA #wastehttps://www.kerrydougherty.com/allposts/2018/12/6/breaking-news-virginia-beach-plays-games-with-foiaÂ â€¦",14,0,7
MarkSZaidEsq,2018,12,6,"If anyone, particularly attorneys, wants to really learn about #FOIA, you can participate in a webinar CLE class I am co-teaching with a #DOJ attorney (we have been doing so together for 15 years now).
 
 https://join.dcbar.org/eweb/DynamicPage.aspx?site=dcbar&webcode=EventInfo&Reg_evt_key=c791044c-fc29-4bcd-9d5a-6ce70c16d5f7&RegPath=EventRegFees&FreeEvent=&Event=Beyond%20the%20Basics:%20Filing%20and%20Litigating%20Freedom%20of%20Information%20and%20Privacy%20Acts%20Requests%202018%20*Class%20by%20Webinar*&FundraisingEvent=&evt_guest_limit=9999Â â€¦",57,6,30
MuckRock,2018,12,6,"Weâ€™re excited to announce that MuckRock is relaunching our #Trump-focused #FOIA project, rebranding it as â€œThe Secret Scandals of the Trump Administration,"" focusing on the administrationâ€™s lesser known, but no less dangerous actions https://buff.ly/2Eh0OxcÂ pic.twitter.com/FqE9uwPSrq",1,0,4
TWallack,2018,12,6,More praise for the public records laws in Massachusetts. #FOIA https://www.techdirt.com/articles/20181115/16014441061/public-records-law-reforms-still-havent-made-massachusetts-any-less-hellhole-records-requesters.shtmlÂ â€¦,2,0,3
kerrydougherty,2018,12,6,Virginia Beach: A city willing to spend mountains of money to fight a little guy. And then hide the details. #VirginiaBeach #FOIA #TaxDollarsAtwork #BreakingNews https://www.kerrydougherty.com/allposts/2018/12/6/breaking-news-virginia-beach-plays-games-with-foiaÂ â€¦,8,0,4
shirafu,2018,12,6,"More than 1,500 #FOIA requests: How #ImplantFiles reporters fought for accountability on health risks and conflicts of interest tied to medical devices.https://www.icij.org/blog/2018/12/looking-for-answers-in-blacked-out-documents-and-hidden-records/Â â€¦",7,2,15
MuckRock,2018,12,6,"Driving through #Virginia, one might wonder if there was any #CivilWar trivia not deemed worthy of throwing on a plaque and setting up by a highway. Wonder no more - thanks to #FOIA, @_Tom_Nash_ has the rejects https://buff.ly/2EffxbLÂ pic.twitter.com/cXdWKAHQ8W",2,0,0
kerrydougherty,2018,12,6,Read it here first: Virginia Beach slapped around by Virginia Supreme Court. #BreakingNews #foia #eminentdomainhttps://www.kerrydougherty.com/allposts/2018/12/6/breaking-news-virginia-beach-plays-games-with-foiaÂ â€¦,1,0,2
MuckRock,2018,12,6,"Deny, delay, release: After a lengthy #FOIA fight, #Virginia DOC finally issues tampon ban memo https://buff.ly/2ASYCYkÂ pic.twitter.com/6Z8JBJKIsB",0,0,1
Stop_UTK_Now,2018,12,6,"I know what #HumanResources does. While there are some good people working in the field, theyâ€™re lower-ranking ones. The overall â€œprofessionâ€ of #HR is corrupt. Iâ€™ve got #FOIA & thousands of #EEOC #OFCCP docs to back it up. Itâ€™s always about #DisabilityRights #veterans #job",2,1,1
LaurenLeHarper,2018,12,6,Emails released through #FOIA show top White House appointee at the Department of Veterans Affairs sought to silence the agencyâ€™s chief diversity officer after Charlottesville https://www.washingtonpost.com/politics/dont-condemn-white-nationalists-veterans-affairs-diversity-chief-was-told-after-charlottesville-emails-show/2018/12/05/fbff66ce-f41d-11e8-aeea-b85fd44449f5_story.html?utm_term=.7406dc1240d6Â â€¦,2,0,2
kerrydougherty,2018,12,6,"Breaking News: Virginia Beach gets slapped around by yet another court. This time itâ€™s the Virginia Supreme Court. #VirginiaBeach #AllanBergano #FOIA
 https://www.kerrydougherty.com/allposts/2018/12/6/breaking-news-virginia-beach-plays-games-with-foiaÂ â€¦",18,3,4
MuckRock,2018,12,6,MuckRock is launching a #FOIA project to explore the â€œSecret Scandals of the #Trump Administrationâ€ https://buff.ly/2ATeYAcÂ by @PaulGottingerpic.twitter.com/qAWWKqAVqg,16,0,9
lawrencejsmith,2018,12,6,"Check out Smith v. Hough et. al. #FOIA suit (Gilmer Circuit Court, case no. 18-C-22) on Scribd: @Scribd ReadMore https://tinyurl.com/houghfoiasuitÂ #courtwv #opengov #polwv",0,0,0
2KindsJustice,2018,12,6,"Anyone done a #FOIA to ask how many times Illinoisâ€™ unclaimed property website and/or database has been hacked? Some of my property has *disappeared* or been modified over several occasions, but given my chronic cyberstalker, wondering what questions to ask",0,0,0
