screen_name,Year,Month,Date,text,likes,replies,retweets
anti_orange1,2019,1,10,"#ForThePeople
 #FOIA
 #WeThePeople have a #RightToKnow",6,0,3
RandleLawOffice,2019,1,10,"Who pays for the cost of producing, or denying, FOIA requests? #FOIA http://ow.ly/NYnL30n6EJHÂ",0,0,0
QuinlanTL,2019,1,10,.@JamesCTobias: 'War on #transparency': US Dept of Interior plans crackdown on #information requests | #FOIA #records #accountability #law |https://www.theguardian.com/us-news/2018/dec/29/trump-administration-interior-department-foia-changesÂ â€¦,1,0,0
jacquelynmogol,2019,1,10,@amyklobuchar @AshaRangappa_ @maddow @CREWcrew @jonfavs @robreiner @Alyssa_Milano @DebraMessing @johncusack https://www.regulations.gov/document?D=DOI_FRDOC_0001-0094Â â€¦ #FOIA https://twitter.com/MuellerSheWrote/status/1083222962784821248Â â€¦,0,0,0
cruzcerda3,2019,1,10,The free and open flow of Information is essential for a self-governing constitutional democracy to thrive because it enables better decision-making by a more-informed electorate. #FOIA #NetNeutralityhttps://twitter.com/psstricia/status/1083236419823296512Â â€¦,2,0,3
AnjDelgado,2019,1,10,"An anonymous tip leads to a #FOIA check, which leads to our finding: Inspectors were pushed to ignore safety issues in booming Detroit. https://www.freep.com/in-depth/news/investigations/2019/01/10/dan-gilbert-bedrock-detroit-safety/2149648002/Â â€¦ â€¦ @FreepOnGuardpic.twitter.com/ZlAF8p7MTl",4,0,4
shootbydaylight,2019,1,10,Interior Departmentâ€™s Stealth Bid to Lock Up Public Records @outsidemagazine https://www.outsideonline.com/2380381/interior-department-foia-record-access-change?utm_medium=social&utm_source=twitter&utm_campaign=onsiteshareÂ â€¦ #FOIA #transparency,0,0,0
schwellenbach,2019,1,10,Was a #FOIA exemption abused for political reasons here? @DHSgov redacted a pic of a steel border barrier prototype being cut w/ a saw. @nbcnews got the unredacted photohttps://twitter.com/digiphile/status/1083366659673464833Â â€¦,3,0,4
addantefrancsco,2019,1,10,"#Foia, tutti i problemi del regolamento #Anac. Un mio contributo alla #Trasparenzahttps://www.agendadigitale.eu/cittadinanza-digitale/foia-tutti-i-problemi-del-regolamento-anac/Â â€¦",6,0,6
addantefrancsco,2019,1,10,"#Foia, tutti i problemi del regolamento Anac. Un mio contributo alla #Trasparenza https://www.agendadigitale.eu/cittadinanza-digitale/foia-tutti-i-problemi-del-regolamento-anac/Â â€¦ https://www.agendadigitale.eu/cittadinanza-digitale/foia-tutti-i-problemi-del-regolamento-anac/Â â€¦",0,0,0
stopimperialism,2019,1,10,#FOIA Terrorist @JasonLeopold terrorizing the masses once more by tweeting out this important news. #Khashoggi #KhashoggiMurder #SaudiArabiahttps://twitter.com/JasonLeopold/status/1083362766650466305Â â€¦,0,0,0
JasonLeopold,2019,1,10,"#FOIA lawsuit filed against CIA, DOD, ODNI, NSA for it's records on Jamal #Khashoggi's murderhttp://ciiradio.com/2019/01/10/us-advocacy-group-sues-cia-to-release-khashoggi-files/Â â€¦",95,3,51
RobSteinbuch,2019,1,10,"#FOIA: Email polling deemed improper, central Arkansas recycling district's board to vote again
 http://www.arkansasonline.com/news/2019/jan/10/email-polling-deemed-improper-recycling/Â â€¦",2,0,1
dhbreiding,2019,1,10,"THIS deserves A LOT more attention by the public & the media than itâ€™s currently getting ... 
 #FOIA #transparency #accountability #democracy
 #Zinke
 https://www.outsideonline.com/2380381/interior-department-foia-record-access-changeÂ â€¦",0,0,0
asgi_it,2019,1,10,#portiaperti in #Italia. Le richieste #FOIA al @mitgov e al @Viminale confermano che non ci sono provvedimenti formali di chiusura @guidoromeo @e_terranova @Cild2014 @riparteilfuturo @annalisacamilli @adrianobiondi @valigiablu @UNHCRItalia @Avvenire_Neihttps://www.asgi.it/media/comunicati-stampa/chiusura-porti-accesso-civico/Â â€¦,62,8,44
bepe_b21,2019,1,10,The latest Koran Bepe 'sekadar koran'! https://paper.li/bepe_b21/1319005324?edition_id=4801c660-14db-11e9-aee0-002590a5ba2dÂ â€¦ #foia #truthbuzz,1,0,0
cruzcerda3,2019,1,10,"The Discovery of Information is in hand-to-hand combat against the Deliberate Suppression of Information. On Dec 28 Interior Dept quietly proposed changes that would give the agency almost unlimited discretion to deny #FOIA requests
 https://www.outsideonline.com/2380381/interior-department-foia-record-access-changeÂ â€¦
 https://www.regulations.gov/document?D=DOI_FRDOC_0001-0094Â â€¦pic.twitter.com/DKhv2F7JOA",0,1,0
MuckRock,2019,1,10,Is there a #FOIA issue in your state you want @jessiereport to cover this year? Let us know via our ongoing State of State Public Records Laws Project: https://buff.ly/2Rme9eEÂ pic.twitter.com/TRxNL8z5Hu,1,0,1
cruzcerda3,2019,1,10,"The Discovery of Information is in hand-to-hand combat against the Deliberate Suppression of Information. On Dec 28 Interior Dept quietly proposed changes that would give the agency almost unlimited discretion to deny #FOIA requests
 https://www.outsideonline.com/2380381/interior-department-foia-record-access-changeÂ â€¦
 https://www.regulations.gov/document?D=DOI_FRDOC_0001-0094Â â€¦pic.twitter.com/6sRMzB2pKq",1,0,3
CraigMWhitlock,2019,1,10,Good digging by â¦@shaverkâ© to beat the constant stonewalling by Maryland officials and the Purple Line people. #FOIA https://www.washingtonpost.com/local/trafficandcommuting/purple-line-will-open-at-least-a-year-late-and-delays-will-cost-at-least-215-million-contractor-says/2019/01/09/34898e76-139e-11e9-803c-4ef28312c8b9_story.htmlÂ â€¦,1,1,2
alelovari,2019,1,10,perchÃ© sia un tema che non perda visibilitÃ nell'agenda istituzionale e nella conoscenza dei cittadini #foia #compubblica #pasocial #sdchttps://twitter.com/ActionAidItalia/status/1083296516809347072Â â€¦,5,0,1
opengovva,2019,1,10,"#VCOG daily #access news, 1/10/19: bill updates; probation; speaking of closed meetings #opengov #FOIA #transparency https://www.opengovva.org/transparency-news-11019Â â€¦",1,0,0
cruzcerda3,2019,1,10,"Acosta was a trial balloon.
 Trump and Republicans present a very credible existential threat to the free press - #media. They follow the dictator's playbook. For historical performance see Putin, Erdogan, #Magnitsky, #Khashoggi.
 https://www.alternet.org/2018/11/trump-attacking-free-press-way-we-havent-seen-modern-american-history-pulitzer-prize-winner-james/#.W_QiH4OsahY.twitterÂ â€¦ #KhashoggiMurder #FOIA",0,0,0
muchtoofoolish,2019,1,10,"@PreetBharara @MalcolmNance 
 
 Please use your influence to get the word out. 
 
 #FOIA is in trouble. https://twitter.com/muchtoofoolish/status/1083325800974299136Â â€¦",0,0,0
muchtoofoolish,2019,1,10,"â¦â¦@washingtonpostâ©
 
 Pay attention. #FOIA
 
 Interior's Stealthy Plan to Hide Public Records | Outside Online https://www.outsideonline.com/2380381/interior-department-foia-record-access-changeÂ â€¦",1,0,1
muchtoofoolish,2019,1,10,"â¦@nytimesâ© â¦@maggieNYTâ©
 
 #FOIA
 
 Are you covering this? You should be. 
 
 Interior's Stealthy Plan to Hide Public Records | Outside Online https://www.outsideonline.com/2380381/interior-department-foia-record-access-changeÂ â€¦",0,0,1
muchtoofoolish,2019,1,10,"@PattyArquette @Alyssa_Milano 
 
 Please get your comments in. Please get your friends to get their comments in. 
 
 #FOIA https://twitter.com/MuellerSheWrote/status/1083222962784821248Â â€¦",0,0,0
muchtoofoolish,2019,1,10,"@nytimes @washingtonpost @AP @CNN @page88 @PattyArquette
 @SpeakerPelosi @RepAdamSchiff @HouseDemocrats
 #FOIA is at risk. Please pay attention. https://twitter.com/MuellerSheWrote/status/1083222962784821248Â â€¦",2,0,1
AleGrigo1992,2019,1,10,"A quasi due anni di distanza dall'approvazione del D.l.g.s 25.05.2016 n. 97 c.d. #FOIA in tema di diritto generalizzato di #accesso agli atti amministrativi, sarebbe utile introdurre anche sanzioni pecuniarie a carico delle amministrazioni inadempienti.",0,1,0
gregggonsalves,2019,1,10,"We had to #FOIA to try to get #HIV data on Scott County Indiana outbreak. Didn't need personal info, yet @CDCgov and Indiana State Dept of Health refused. So, hope this change is real, substantial, broad-based. @fcraw4d",4,0,1
FOIcentric,2019,1,10,"Another hit to transparency in Australia happened in 2013 with the amendment of the Parliamentary Service Act 1999 to exclude all parliamentary departments from the application of the Freedom of Information Act 1982 (FOI Act). #foi #foia #auslaw
 https://www.aph.gov.au/About_Parliament/Parliamentary_Departments/Information_RequestsÂ â€¦",0,0,1
ZelMcCarthy,2019,1,10,"When my boy JLeo say youâ€™re #FOIAâ€™d, thatâ€™s just the polite way of putting it. https://twitter.com/JasonLeopold/status/1082511300729614336Â â€¦",3,1,0
Masac1964,2019,1,10,"SÃ³ dÃ¡ pra ouvir os pingosnosis, isso se ninguÃ©m inventar de comentar noticia da #FOIA",0,1,0
oothoon,2019,1,10,"That's the @MIGOP for you, wanting to keep #Michigan #50 out of 50 states for #transparency in government: While they were in control of the state legislature and governorship, they exempted themselves from #FOIA laws.",2,0,1
MuckRock,2019,1,11,"#FCC backs down after year-long #FOIA fight, releases emails related to #AjitPai's infamous ""Harlem Shake"" video https://buff.ly/2QzMlhzÂ pic.twitter.com/S3F4eGvnny",6,0,1
LidskyLidsky,2019,1,11,Important! #MediaLaw #FOIA https://twitter.com/a_marshall_plan/status/1083813760085696512Â â€¦,2,0,1
jessiereport,2019,1,11,"Hey #Texas, I wrote about your records law! Here's a look at Texas PIA, it's ""pre-appeal"" process, and an overused exception. #FOIA #OpenGov Thx for chatting with me: @efindell @TxFOIFT @TerryCanales40https://www.muckrock.com/news/archives/2019/jan/11/texas-pia-appeals/Â â€¦",3,0,1
RCdeWinter,2019,1,11,"Pay attention.
 #FOIA https://twitter.com/MuellerSheWrote/status/1083222962784821248Â â€¦",2,0,3
TeelaResists,2019,1,11,"#FridayThoughts
 #FOIA
 
 what are they hiding?
 
 trying to keep us from seeing mueller's report??
 
 this would block reporters from doing their jobs
 
 Interior Departmentâ€™s Stealth Bid to Lock Up Public Records @outsidemagazinehttps://www.outsideonline.com/2380381/interior-department-foia-record-access-change?utm_medium=social&utm_source=twitter&utm_campaign=onsiteshareÂ â€¦",1,0,0
argusjellis,2019,1,11,Once in a rare #FOIA bench trial and twice at the 8th Circuit. https://twitter.com/FOIANate/status/1083822764300091393Â â€¦,3,0,1
MuckRock,2019,1,11,"In #Texas, a unique â€œpre-appealâ€ system and an overused exemption are creating #FOIA headaches in the state https://buff.ly/2VMnIlhÂ pic.twitter.com/iRACF9e2yn",0,0,0
CJGriffinEsq,2019,1,11,This is absurd. #FOIA #transparency #OPRAhttps://twitter.com/gordonrfriedman/status/1083478318404362240Â â€¦,1,1,2
FOIANate,2019,1,11,".@rcfp knows better than I, but I think it was a clear win for Argus. Then big ag tried to get Congress to pass new B3 after losing #FOIA case, which Cong rejected. Do not think there was circuit split. Do think cert denied would have been better than this.",0,1,0
MuckRock,2019,1,11,#FBI circumvents #FOIA laws by claiming info about FOIA processing would result in people circumventing the law https://buff.ly/2D2aQAhÂ pic.twitter.com/XUEkLyAkPY,2,0,1
beth_hawkins,2019,1,11,"1/2 Alright, southern #FOIA homies @martajewson @rosemfrench, a GA official from whom I requested a record 30 minutes ago just called to apologize that it was almost 5:00 and he feared it would be Monday before they fulfilled it.",3,0,0
NuclearAnthro,2019,1,11,"UPDATE
 
 I got the @US_Stratcom social media policy guidance released via #FOIA. 
 
 https://twitter.com/nuclearanthro/status/1083826255886049280?s=21Â â€¦",1,0,0
JonathanAlboum,2019,1,11,"@DarrellIssa is speaking at #CESG2019 about the #FOIA Mod Act, #DATA Act, & #FITARA. He suggests the only way to successfully implement these acts is #AI. The first step must be to classify data to understand your environment so you can respond to the coming discovery requests!pic.twitter.com/LClXkG1mAR",0,0,0
PropOTP,2019,1,11,"Come see our founder/Exec Director @_rshapiro speak tonight for @AaronSwartzDay at @dnalounge. 7:30 pm. He'll be talking re FBI nat sec investigations, Aaron, #FOIA, and more. See you there! Plus vegan pizza & DJ/dance party! https://www.dnalounge.com/calendar/2019/01-11d.htmlÂ â€¦",5,0,3
_rshapiro,2019,1,11,"Come see me speak tonight for @AaronSwartzDay at @dnalounge. I'll be talking re FBI nat sec investigations, Aaron, #FOIA, and more. See you there! Plus vegan pizza & DJ/dance party! https://www.dnalounge.com/calendar/2019/01-11d.htmlÂ â€¦",4,0,1
Bill_Flood,2019,1,11,#OpenGovernment #FOIA https://twitter.com/gordonrfriedman/status/1083478318404362240Â â€¦,0,0,0
MuckRock,2019,1,11,"#CIA employees called for ""abolishing #FOIA"" as one of Agency's goals for 1984 https://buff.ly/2D1CH3JÂ pic.twitter.com/ENBQbApvFY",2,0,2
probesreporter,2019,1,11,A case based on government assertion of Exemption B5 would be much more relevant given how widely that exemption is now abused. #FOIA,0,0,0
argusjellis,2019,1,11,"This could be very good for #FOIA. It could be a disaster. 
 
 https://www.argusleader.com/story/news/2019/01/11/u-s-supreme-court-weigh-whether-release-food-stamp-data-argus-leader/2517167002/Â â€¦",3,1,2
FOIANate,2019,1,11,(Which is bad because the Argus Leader previously won its #FOIA case.) https://twitter.com/FOIAFile/status/1083816228391669760Â â€¦,1,2,0
uwchr,2019,1,11,"Add @HRW to the long and growing list of individuals and organizations suing DHS, CBP, and ICE for failure to comply with their transparency obligations under the Freedom of Information Act. #FOIA #FOIAFridayhttps://twitter.com/KenRoth/status/1083583367721963520Â â€¦",7,1,3
EvanLambertTV,2019,1,11,"This is fun. @UofMaryland is charging $21,000 for one staff memberâ€™s emails for one month regarding an issue Iâ€™m investigating. Apparently 8,000 plus pages need to be reviewed at $73/hr. Thatâ€™s reasonable. @fox5dc #foia #thenotFREEdomofinformationactpic.twitter.com/XFDOHmbgwL",8,1,9
a_marshall_plan,2019,1,11,"Some background: the Argus Leader won below in the CA8, so grant of cert is not good. #FOIA #FOIAFridayhttps://twitter.com/a_marshall_plan/status/1083813760085696512Â â€¦",9,2,5
PatrickCFile,2019,1,11,"For the first time, SCOTUS will address what â€œconfidentialâ€ means for purposes of #FOIA Exemption 4, covering trade secrets and commercial/financial information. Big case. https://twitter.com/a_marshall_plan/status/1083813760085696512Â â€¦",4,0,3
FOIAFile,2019,1,11,#FOIA case gets Cert! https://twitter.com/a_marshall_plan/status/1083813760085696512Â â€¦,1,0,0
OregonPRA,2019,1,11,"For those who are interested in #Oregon public records law, our office has put together a list of public records-related bills for the 2019 legislative session. https://sos.oregon.gov/public-records/Documents/public-records-legislation-2019.pdfÂ â€¦ If we missed anything, let us know! #foia #transparency #orpol #orleg #opengov",19,1,12
a_marshall_plan,2019,1,11,Major #FOIA/#FOIAFriday news: #SCOTUS grants cert in an Exemption 4 case.https://twitter.com/bradheath/status/1083813458754310144Â â€¦,30,4,23
bradheath,2019,1,11,The Supreme Court is taking a #FOIA case involving @Gannett's @argusleader. It involved a request for information about SNAP payments that the newspaper made in 2011.https://twitter.com/richardjwolf/status/1083809311879516160Â â€¦,25,1,35
FOIANate,2019,1,11,"Ug. In addition to the risk of censoring important information, this means pro openness/ #FOIA groups have to use a rarely granted SCOTUS case to play defense rather than offence against secrecy and securocrats. https://twitter.com/kevinmgoldberg/status/1083810866141843461Â â€¦",3,0,1
kevinmgoldberg,2019,1,11,"Not loving the fact that the @USSupremeCourt granted cert in Food Marketing Institute v. Argus Leader Media, an important #FOIA case involving Exemption 4; 8th Cir decision granting access to #SNAP data here: 
 
 http://media.ca8.uscourts.gov/opndir/18/05/171346P.pdfÂ â€¦https://twitter.com/chrisgeidner/status/1083808997369626625Â â€¦",1,0,1
JamesValvo,2019,1,11,"Big #FOIA case on there with FMI v. Argus Leader, involving scope and application of Exemption 4.",0,1,0
ElegantEntropy,2019,1,11,#FOIA #Guantanamohttps://twitter.com/JasonLeopold/status/1083793610594603008Â â€¦,0,0,0
LaurenLeHarper,2019,1,11,Looks like the data comes from the Senate report - excellent #FOIA fodder https://apnews.com/19e43295c76d4d249aa51c9f643eb377?fbclid=IwAR1HywNDCk4CX-4esCWnI96JiZhJvfathSF-17Ij2msJFe7Cpvr47Mplz2kÂ â€¦,0,1,0
OregonPRA,2019,1,11,A very positive development on public records requests from @tedwheeler https://assets.documentcloud.org/documents/5682756/Public-Records-Memo-010419.pdfÂ â€¦ Excellent work by the City of Portland and the @Oregonian reporters @BetsBarnes & @gordonrfriedman who called attention to this issue. #opengov #foia,15,1,3
OregonPRA,2019,1,11,"We'd also like to feature news stories that were made possible by #oregon public records requests, to highlight importance & impact of public records requests. If you've got good examples, I'd love to hear from you on Twitter, or via email: ginger.mccall@oregon.gov #opengov #foia",7,0,0
MuckRock,2019,1,11,MuckRock's guide to the nine federal #FOIA exemptions: https://buff.ly/2VJC7yPÂ pic.twitter.com/CnuiojMy8z,1,0,3
SafeLibraries,2019,1,11,"UPDATED with interesting admission on why social media blocks occurred in a governmental @Twitter account:
 
 â€œPublic Libraries Must Unblock Social Media Participantsâ€
 
 https://safelibraries.blogspot.com/2019/01/public-libraries-must-unblock.htmlÂ â€¦
 #FOIA #FOIAFriday #OpenGov #HecklersVeto #censorship #SocialMedia #alamw19 @ALALibrarypic.twitter.com/FfspdGe2NS",0,0,0
MuckRock,2019,1,11,"In 1950, federal agents raided the offices of Scientific American magazine, burned the current print run, melted the type, and seized the proofs. Thanks to a #FOIA by @hovden, you can read the article they were trying to suppress: https://buff.ly/2QD2lPzÂ #Science #Censorshippic.twitter.com/qPqqNIWBgO",10,0,9
HoneyFitz93,2019,1,11,Huge. #HugeNews #FOIA #FISA #FISC #SpyGatehttps://twitter.com/JudicialWatch/status/1083778064121823233Â â€¦,0,0,0
bylaurenfitz,2019,1,11,That's @ChiPubSchools ... I can't say I'm surprised. They've gotten a *bit* better but are far from following the law the way the #FOIA says they should. https://twitter.com/chasejohn/status/1083753952989073408Â â€¦,5,0,0
TheMediaInst,2019,1,11,"We have participated in an amicus brief w/other groups filed w/the U.S. Court of Appeals for the Ninth Circuit in @ACLUaz v. U.S. Dept. of Homeland Security, in a case that concerns the public interest in disclosure. #FOIA https://tinyurl.com/ycqs3x9jÂ",0,0,0
MarkOlalde,2019,1,11,"When I lived in South Africa, I spent every Thursday on the phone haggling for #PAIA requests (their equivalent to the U.S.'s #FOIA). It is just as infuriating dealing with records requests at the state level here, more so on many occasions...",0,0,0
MuckRock,2019,1,11,".@thememoryhole2 does a deep-dive into the Department of the #Interior's proposed changes to #FOIA, and discovers it might even be *worse* than you've read - check it out, and be sure to leave a comment before January 28th! https://buff.ly/2RnXY0jÂ #OpenGovpic.twitter.com/ier0B7ER0l",1,1,6
UFOMGmag,2019,1,11,"Happy #FOIA Friday folks! Here's one from 1997 about the #NASA FIREWHEEL experiment >>
 
 https://ufomg.com/2019/01/11/foia-friday-nasa-firewheel-flying-saucers-in-argentina/Â â€¦
 #foiafriday #ufos #paranormalpic.twitter.com/bpk235oN6z",1,0,0
MichelleRafter,2019,1,11,#freelance tip of the day - Data from my 1st ever #FOIA request just arrived and it feels like Christmas all over again! It only took 5 mos and multiple extensions for the state agency I requested the files from to come through. Now to figure out how to pitch what I found.,1,0,1
RocktoberSky,2019,1,11,#FOIA https://twitter.com/blackvaultcom?s=17Â â€¦,0,0,0
brettchase,2019,1,11,Illinois Law Hasn't Stopped Public Agencies From Withholding Records https://www.bettergov.org/news/analysis-illinois-law-hasnt-stopped-public-agencies-from-withholding-recordsÂ â€¦ #FOIA via @bettergov,0,0,0
resentfultweet,2019,1,11,"#FOIAFriday Fun Fact: b(9), the least-cited #FOIA exemption, originally intended to only apply to oil wells, but has since expanded to include water wells, because even the sillier parts of the transparency law are subject to gradual erosion. https://www.muckrock.com/news/archives/2018/mar/09/foia-exemption-b9/Â â€¦pic.twitter.com/ceoJUBU8qw",1,0,0
cruzcerda3,2019,1,11,"#Trump 's Interior Dept has proposed rules that would have the Interior Dept ignoring many #FOIA requests.
 Interior Deptâ€™s Stealth Bid to Lock Up Public Records @outsidemagazine https://www.outsideonline.com/2380381/interior-department-foia-record-access-change?utm_medium=social&utm_source=twitter&utm_campaign=onsiteshareÂ â€¦ #NetNeutrality #FreedomOfInformationActpic.twitter.com/4LjqSvOsXl",0,0,0
mfrancis111,2019,1,11,"@joeysenat Who needs a trusted Independent source of information? #FOIA 
 Gossip and lies are nothing new. I'm just gonna trust that your plumber really got a Medical Degree. I need gall bladder surgery. https://twitter.com/FOIoklahoma/status/1083737685062230026Â â€¦",0,0,0
Western_Values,2019,1,11,.@Interior's new proposal that allow the agency to arbitrarily deny #FOIA requests is just the department's latest attack in its attempt to thwart transparency. The public has until January 28th to comment on the proposal. Via @CourthouseNewshttp://bit.ly/2M5mwoLÂ,4,0,2
kytja,2019,1,11,"Effort to include Michiganâ€™s governor, legislature in open records laws revived in House. It's one of the only states that exempts them from public records requests: http://s.mlive.com/uZzLXdlÂ #FOIA",5,0,4
ClimateLitWatch,2019,1,11,@GAOED2 Again Forced to Sue State Department for Public Records http://climatelitigationwatch.org/gao-again-forced-to-sue-state-department-for-public-records/Â â€¦ #oversight #FOIA #State,0,0,1
ZivaBranstetter,2019,1,11,On your marks. Get set .... #FOIA,3,0,0
PrivacyDigest,2019,1,11,EPIC #FOIA: Kavanaugh and Yoo Corresponded at White House about Warrantless #Surveillance http://epic.org/2019/01/epic-foia-kavanaugh-and-yoo-co.htmlÂ â€¦,0,0,0
jonathanoosting,2019,1,11,"Editorial via @DetNewsOpinion : Let the sunshine in. Expand #FOIA, subject the Legislature and governor's office to public records requests #MILEG https://www.detroitnews.com/story/opinion/editorials/2019/01/11/editorial-bring-more-transparency-to-government/2538300002/Â â€¦ via @detroitnews",14,0,8
jonmitchell_jp,2019,1,11,"Okinawa: USAF reports obtained via #FOIA point to extreme #PFAS contamination at Kadena Air Base; local drinking water sources impacted. å˜‰æ‰‹ç´åŸºåœ°ã®PFOSæ±šæŸ“ã€ç±³åŸºæº–ã®æœ€å¤§ï¼‘å„„å€ã€€æ°´æºã¸æµå‡ºã€€é«˜ã„å¯èƒ½æ€§ | æ²–ç¸„ã‚¿ã‚¤ãƒ ã‚¹ï¼‹ãƒ—ãƒ©ã‚¹ https://www.okinawatimes.co.jp/articles/-/369927Â â€¦
 #æ—¥ç±³åœ°ä½å”å®šã¨åŸºåœ°å…¬å®³",40,0,100
TWallack,2019,1,11,Michigan and Massachusetts are currently the only states in the US where the governor's office claims to be completely exempt from #FOIA. Looks like MI House is going to try to change that. https://twitter.com/jonathanoosting/status/1083111628139384839Â â€¦,20,1,16
opengovva,2019,1,11,"#VCOG daily #access news, 1/11/19: child brides; ag-gag law struck down; no names = nearly $400K #opengov #FOIA #transparency 
 CORRECTION: The bill cited in the first entry should be HB1650
 https://www.opengovva.org/transparency-news-11119Â â€¦",0,0,0
TWallack,2019,1,11,What is the average length of a federal #FOIA suit? @JasonLeopold @rcfp @morisyhttps://twitter.com/salcedonews/status/967489597864316928Â â€¦,2,2,0
Autumnus1,2019,1,11,Preckwinkle accused of inflating role in Laquan McDonald case http://bit.ly/2CfokXNÂ via @suntimes @HUDgov still waiting for Toni Preckwinkle to give me #FOIA for D&K file Re:LPC Phase III can be given to @FBIChicago #RICOMuch?,0,0,0
dougfisher,2019,1,11,Oh. Ugh. #FOIA https://twitter.com/gordonrfriedman/status/1083478318404362240Â â€¦,1,0,1
letgoofmyfannie,2019,1,11,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird",0,0,0
DudeBroman6,2019,1,11,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird",0,0,0
Ergo_Supero,2019,1,11,"Do you enjoy history or government? Make sure you check out the @CIA's #FOIA reading room. Lots of interesting info, including some historic President's Daily Briefings.
 https://youtu.be/26CiYFchmlAÂ",0,0,0
MuckRock,2019,1,11,"ICYMI, @thememoryhole2 does a deep-dive into the Department of the #Interior's proposed changes to #FOIA, and discovers it might even be *worse* than you've read https://buff.ly/2VJ2xk8Â #OpenGovpic.twitter.com/B0YEfcff77",0,0,0
McKnightMeganP,2019,1,11,"Yes, Mich needs to let the sunshine in! Notable that Rs could have govt transparency anytime during the last 8 years. Instead, the Rs waited until the moment D women obtained executive power to make it easier to keep tabs on the ladies. #opengov #FOIA https://twitter.com/kimberkoz/status/1083576290635063297Â â€¦",1,0,0
cruzcerda3,2019,1,11,"The Discovery of Information
 is in hand-to-hand combat against
 the Deliberate Suppression of Information.
 Dec 28: Interior Dept quietly proposed changes that would give the agency almost unlimited discretion to deny #FOIA requests
 https://www.outsideonline.com/2380381/interior-department-foia-record-access-changeÂ â€¦
 https://www.regulations.gov/document?D=DOI_FRDOC_0001-0094Â â€¦pic.twitter.com/uOtbNaAbkG",2,1,3
MuckRock,2019,1,11,"The new year is looking a lot brighter for public records requesters in search of legal help. Last week, @RCFP announced their new and improved state open records guides: https://buff.ly/2FpRt5ZÂ #FOIA #OpenGovpic.twitter.com/9aKAsdn4mm",5,0,5
RvTheory6,2019,1,11,"Newly Declassified Documents Released Under #FOIA, Exposes More About The #CIA's #MindControl Experiment, #MKUltra.https://youtu.be/WrlrOGLl5rYÂ",0,0,0
opechanga,2019,1,11,"@TheJusticeDept LOSES in Defense of Corrupt #FOIA actions at @Interior.
 
  https://www.originalpechanga.com/2018/07/emilio-reyes-victorious-against-bia.htmlÂ â€¦
 @emiliotongva
 @USIndianAffairs
 #NativeTwitter",1,0,0
Advocate_Report,2019,1,11,"FOX 6/4/15: 'Most Transparent Admin in History?' Has Denied 550,000 FOIA Requests https://bit.ly/2D4uwnjÂ 
 #FOIA #c2cFOIA #c2cINFO #c2cOBA #c2cDOJ #c2cFBI #C2cGOV #c2cABUSE @Citizen_Safety @VPTaskForce #fraudtec @FraudTec @NWJ_Newshttps://twitter.com/VPTaskForce/status/1083556191400148992Â â€¦",0,0,1
VPTaskForce,2019,1,11,"WASHINGTON EXAMINER 3/18/16: Report: Obama denied a record 77 percent of FOIA requests https://washex.am/2H5I2LbÂ 
 #FOIA #c2cFOIA #c2cFED #c2cGOV #c2cINFO #c2cABUSE #Fraudtec @Citizen_Safety @FraudTec @VPTaskForcehttps://twitter.com/Advocate_Report/status/1083553062432591875Â â€¦",2,0,1
Advocate_Report,2019,1,11,"Civics Online: https://bit.ly/2M2gfKuÂ Why are Freedom of Information Act (requests denied?
 
 Off The Grid News: https://bit.ly/2VKSB9KÂ SHOCKING: Freedom Of Information Act Request Denied 
 
 #FOIA #c2cFIOA #c2cGOV #c2cABUSE #c2cINFO @Citizen_Safety @C2C_Campaign #Fraudtec #COMaphttps://twitter.com/VeteranPrivacy/status/1054061839733055488Â â€¦",4,0,2
cruzcerda3,2019,1,11,"#Trump 's Interior Dept has proposed rules that would have the Interior Dept ignoring many #FOIA requests.
 Interior Deptâ€™s Stealth Bid to Lock Up Public Records @outsidemagazine https://www.outsideonline.com/2380381/interior-department-foia-record-access-change?utm_medium=social&utm_source=twitter&utm_campaign=onsiteshareÂ â€¦ #NetNeutralitypic.twitter.com/eBMqrfmGQb",2,0,3
Terri_Farley,2019,1,11,The public has a right to know: Search for #FOIA and see how you will be kept in the dark about a multitude of subject if restrictions on Freedom of Information is quashed #wildhorses #environment #politicshttps://twitter.com/WildHorseEdu/status/1083418594975744001Â â€¦,5,0,8
MuckRock,2019,1,11,"The new year is looking a lot brighter for public records requesters in search of legal help. Last week, @RCFP announced their new and improved state open records guides: https://buff.ly/2FjGhIzÂ #FOIA #OpenGovpic.twitter.com/ipjIwaLHIv",0,0,0
